 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=1.0) m0=1900, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.00310894 | 5.07306e-05 | 0.738348 | 5.4063e-10 | 1.21e-06 | 1.49e-05 | 3.6178e-05 | 6.284e-07 | 0.178 | 0.00437 |
 |(scale=1.0) m0=1900, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0024187 | 4.66496e-05 | 0.528912 | 5.3527e-10 | 1.1e-06 | 1.38e-05 | 3.2016e-05 | 5.62e-07 | 0.104 | 0.0033 |
 |(scale=1.0) m0=1900, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.00188271 | 4.28367e-05 | 0.386622 | 5.2935e-10 | 9.86e-07 | 1.28e-05 | 2.8157e-05 | 4.998e-07 | 0.0616 | 0.0025 |
 |(scale=1.0) m0=1900, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.00147039 | 3.90803e-05 | 0.28736 | 5.2369e-10 | 8.81e-07 | 1.17e-05 | 2.4602e-05 | 4.427e-07 | 0.0372 | 0.0019 |
 |(scale=1.0) m0=1900, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.00114777 | 3.54784e-05 | 0.216538 | 5.1694e-10 | 7.81e-07 | 1.06e-05 | 2.1252e-05 | 3.877e-07 | 0.0229 | 0.00144 |
 |(scale=1.0) m0=1900, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.00089624 | 3.21723e-05 | 0.164576 | 5.0901e-10 | 6.87e-07 | 9.49e-06 | 1.8406e-05 | 3.388e-07 | 0.0142 | 0.00109 |
 |(scale=1.0) m0=1900, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.00070238 | 2.90004e-05 | 0.126406 | 5.021e-10 | 6e-07 | 8.46e-06 | 1.5764e-05 | 2.931e-07 | 0.00896 | 0.000829 |
 |(scale=1.0) m0=1900, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.000549513 | 2.61517e-05 | 0.0978543 | 4.9482e-10 | 5.2e-07 | 7.48e-06 | 1.3427e-05 | 2.536e-07 | 0.0057 | 0.00063 |
 |(scale=1.0) m0=1900, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.000428884 | 2.33964e-05 | 0.0763697 | 4.8735e-10 | 4.47e-07 | 6.56e-06 | 1.1494e-05 | 2.1714e-07 | 0.00366 | 0.000478 |
 |(scale=1.0) m0=1900, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.000336632 | 2.09031e-05 | 0.0601206 | 4.7986e-10 | 3.82e-07 | 5.71e-06 | 9.705e-06 | 1.8485e-07 | 0.00236 | 0.000363 |
 |(scale=1.0) m0=1900, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.000263603 | 1.86209e-05 | 0.047547 | 4.707e-10 | 3.24e-07 | 4.93e-06 | 7.809e-06 | 1.567e-07 | 0.00154 | 0.000275 |
 |(scale=1.0) m0=1900, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.000206879 | 1.65386e-05 | 0.0378161 | 4.63e-10 | 2.72e-07 | 4.22e-06 | 6.807e-06 | 1.3169e-07 | 0.00101 | 0.000208 |
 |(scale=1.0) m0=1900, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.000162275 | 1.46497e-05 | 0.0302474 | 4.543e-10 | 2.28e-07 | 3.6e-06 | 5.7579e-06 | 1.1081e-07 | 0.000665 | 0.000157 |
 |(scale=1.0) m0=1900, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000127377 | 1.29351e-05 | 0.0243165 | 4.464e-10 | 1.89e-07 | 3.04e-06 | 4.8414e-06 | 9.223e-08 | 0.000439 | 0.000118 |
 |(scale=1.0) m0=1900, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 9.9849e-05 | 1.13973e-05 | 0.0195901 | 4.379e-10 | 1.56e-07 | 2.55e-06 | 4.0474e-06 | 7.666e-08 | 0.000291 | 8.91e-05 |
 |(scale=1.0) m0=1900, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 7.8395e-05 | 1.0007e-05 | 0.0158803 | 4.294e-10 | 1.27e-07 | 2.13e-06 | 3.3755e-06 | 6.329e-08 | 0.000194 | 6.69e-05 |
 |(scale=1.0) m0=1900, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 6.14992e-05 | 8.77288e-06 | 0.012911 | 4.208e-10 | 1.03e-07 | 1.76e-06 | 2.8056e-06 | 5.21e-08 | 0.00013 | 5.01e-05 |
 |(scale=1.0) m0=1900, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 4.83286e-05 | 7.66529e-06 | 0.010533 | 4.12e-10 | 8.33e-08 | 1.45e-06 | 2.2972e-06 | 4.258e-08 | 8.68e-05 | 3.74e-05 |
 |(scale=1.0) m0=1900, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 0.029829 | 8.7135e-05 | 12.3348 | 5.7929e-10 | 2.1e-06 | 1.98e-05 | 7.005e-05 | 1.1641e-06 | 758 | 0.0983 |
 |(scale=1.0) m0=1900, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 3.80357e-05 | 6.69028e-06 | 0.00861556 | 4.03e-10 | 6.66e-08 | 1.18e-06 | 1.8802e-06 | 3.463e-08 | 5.82e-05 | 2.79e-05 |
 |(scale=1.0) m0=1900, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 2.98226e-05 | 5.82402e-06 | 0.00706359 | 3.94e-10 | 5.29e-08 | 9.58e-07 | 1.5445e-06 | 2.814e-08 | 3.92e-05 | 2.07e-05 |
 |(scale=1.0) m0=1900, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 2.34414e-05 | 5.05393e-06 | 0.0058185 | 3.851e-10 | 4.17e-08 | 7.72e-07 | 1.2697e-06 | 2.2692e-08 | 2.64e-05 | 1.53e-05 |
 |(scale=1.0) m0=1900, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 1.84123e-05 | 4.37905e-06 | 0.00479227 | 3.762e-10 | 3.26e-08 | 6.17e-07 | 1.0358e-06 | 1.819e-08 | 1.78e-05 | 1.13e-05 |
 |(scale=1.0) m0=1900, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 1.44524e-05 | 3.79828e-06 | 0.00396836 | 3.671e-10 | 2.53e-08 | 4.9e-07 | 8.506e-07 | 1.4527e-08 | 1.2e-05 | 8.28e-06 |
 |(scale=1.0) m0=1900, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 1.13754e-05 | 3.27142e-06 | 0.00328966 | 3.581e-10 | 1.95e-08 | 3.87e-07 | 6.9299e-07 | 1.1593e-08 | 8.08e-06 | 6.05e-06 |
 |(scale=1.0) m0=1900, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 8.94311e-06 | 2.82511e-06 | 0.00272643 | 3.491e-10 | 1.49e-08 | 3.03e-07 | 5.6389e-07 | 9.145e-09 | 5.44e-06 | 4.41e-06 |
 |(scale=1.0) m0=1900, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 7.03866e-06 | 2.43433e-06 | 0.00226493 | 3.4e-10 | 1.13e-08 | 2.36e-07 | 4.5921e-07 | 7.209e-09 | 3.66e-06 | 3.2e-06 |
 |(scale=1.0) m0=1900, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 0.033791 | 8.4946e-05 | 165.549 | 5.7745e-10 | 2.06e-06 | 1.97e-05 | 7.072e-05 | 1.1531e-06 | 183 | 0.0671 |
 |(scale=1.0) m0=1920, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.025231 | 7.466e-05 | 48.6971 | 4.6729e-10 | 1.68e-06 | 1.63e-05 | 6.1532e-05 | 9.646e-07 | 58.7 | 0.0438 |
 |(scale=1.0) m0=1920, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.0190486 | 7.1618e-05 | 20.3717 | 4.649e-10 | 1.62e-06 | 1.61e-05 | 5.9088e-05 | 9.261e-07 | 22 | 0.0316 |
 |(scale=1.0) m0=1920, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.0144751 | 6.8292e-05 | 10.3482 | 4.6242e-10 | 1.55e-06 | 1.59e-05 | 5.6038e-05 | 8.805e-07 | 9.24 | 0.0231 |
 |(scale=1.0) m0=1920, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.0110483 | 6.4884e-05 | 5.85501 | 4.5967e-10 | 1.47e-06 | 1.56e-05 | 5.2687e-05 | 8.308e-07 | 4.23 | 0.017 |
 |(scale=1.0) m0=1920, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.0084591 | 6.1314e-05 | 3.56224 | 4.5497e-10 | 1.39e-06 | 1.51e-05 | 4.8831e-05 | 7.77e-07 | 2.06 | 0.0126 |
 |(scale=1.0) m0=1920, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.0065064 | 5.75738e-05 | 2.28658 | 4.5204e-10 | 1.3e-06 | 1.46e-05 | 4.4773e-05 | 7.191e-07 | 1.06 | 0.00946 |
 |(scale=1.0) m0=1920, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.0050188 | 5.37471e-05 | 1.52218 | 4.4853e-10 | 1.21e-06 | 1.39e-05 | 4.0615e-05 | 6.611e-07 | 0.565 | 0.0071 |
 |(scale=1.0) m0=1920, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.00388659 | 4.99497e-05 | 1.04423 | 4.4468e-10 | 1.11e-06 | 1.32e-05 | 3.6559e-05 | 6.022e-07 | 0.312 | 0.00535 |
 |(scale=1.0) m0=1920, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.00301319 | 4.62679e-05 | 0.736284 | 4.4078e-10 | 1.02e-06 | 1.24e-05 | 3.2703e-05 | 5.442e-07 | 0.178 | 0.00404 |
 |(scale=1.0) m0=1920, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.00234473 | 4.26127e-05 | 0.528871 | 4.3615e-10 | 9.24e-07 | 1.16e-05 | 2.905e-05 | 4.893e-07 | 0.103 | 0.00306 |
 |(scale=1.0) m0=1920, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.00182823 | 3.91266e-05 | 0.38658 | 4.3159e-10 | 8.32e-07 | 1.07e-05 | 2.5499e-05 | 4.355e-07 | 0.0615 | 0.00232 |
 |(scale=1.0) m0=1920, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.00142623 | 3.57753e-05 | 0.28734 | 4.2566e-10 | 7.43e-07 | 9.75e-06 | 2.2352e-05 | 3.857e-07 | 0.0371 | 0.00176 |
 |(scale=1.0) m0=1920, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.00111395 | 3.25493e-05 | 0.216609 | 4.2043e-10 | 6.59e-07 | 8.84e-06 | 1.9308e-05 | 3.381e-07 | 0.0228 | 0.00134 |
 |(scale=1.0) m0=1920, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.00087165 | 2.94465e-05 | 0.164658 | 4.1514e-10 | 5.8e-07 | 7.95e-06 | 1.6768e-05 | 2.955e-07 | 0.0142 | 0.00101 |
 |(scale=1.0) m0=1920, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.00068246 | 2.66368e-05 | 0.126492 | 4.0917e-10 | 5.07e-07 | 7.09e-06 | 1.4432e-05 | 2.571e-07 | 0.00894 | 0.00077 |
 |(scale=1.0) m0=1920, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.000534308 | 2.39692e-05 | 0.0979437 | 4.0357e-10 | 4.39e-07 | 6.27e-06 | 1.2299e-05 | 2.2181e-07 | 0.00569 | 0.000585 |
 |(scale=1.0) m0=1920, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.000418656 | 2.14928e-05 | 0.0764645 | 3.959e-10 | 3.78e-07 | 5.5e-06 | 1.047e-05 | 1.8962e-07 | 0.00365 | 0.000444 |
 |(scale=1.0) m0=1920, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.000328259 | 1.92374e-05 | 0.0601151 | 3.899e-10 | 3.23e-07 | 4.79e-06 | 8.875e-06 | 1.6156e-07 | 0.00236 | 0.000337 |
 |(scale=1.0) m0=1920, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.000257082 | 1.71229e-05 | 0.0475535 | 3.836e-10 | 2.74e-07 | 4.14e-06 | 5.283e-06 | 1.3761e-07 | 0.00154 | 0.000255 |
 |(scale=1.0) m0=1920, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.000201487 | 1.52464e-05 | 0.0378246 | 3.773e-10 | 2.3e-07 | 3.55e-06 | 6.213e-06 | 1.1576e-07 | 0.00101 | 0.000193 |
 |(scale=1.0) m0=1920, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.000158312 | 1.35024e-05 | 0.0302666 | 3.707e-10 | 1.93e-07 | 3.03e-06 | 5.2764e-06 | 9.732e-08 | 0.000663 | 0.000146 |
 |(scale=1.0) m0=1920, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000124231 | 1.19425e-05 | 0.0243357 | 3.641e-10 | 1.6e-07 | 2.56e-06 | 4.4519e-06 | 8.128e-08 | 0.000438 | 0.00011 |
 |(scale=1.0) m0=1920, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 9.7418e-05 | 1.05191e-05 | 0.019632 | 3.571e-10 | 1.32e-07 | 2.15e-06 | 3.7296e-06 | 6.752e-08 | 0.000291 | 8.29e-05 |
 |(scale=1.0) m0=1920, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 0.028531 | 7.9103e-05 | 12.6933 | 4.7088e-10 | 1.77e-06 | 1.64e-05 | 6.188e-05 | 9.912e-07 | 757 | 0.0906 |
 |(scale=1.0) m0=1920, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 0.032026 | 7.7185e-05 | 166.556 | 4.6998e-10 | 1.74e-06 | 1.64e-05 | 6.2863e-05 | 9.875e-07 | 183 | 0.0619 |
 |(scale=1.0) m0=200, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 3.6404 | 4.6466 | 149.155 | 0.070468 | 25.3 | 27.5 | 7.368 | 3.03 | 87.3 | 156 |
 |(scale=1.0) m0=200, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 1.914 | 2.7733 | 45.2985 | 0.064919 | 14.1 | 16.8 | 4.372 | 1.605 | 33.4 | 75.2 |
 |(scale=1.0) m0=200, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 1.0547 | 1.68452 | 16.4711 | 0.059101 | 8 | 10.5 | 2.523 | 0.867 | 14.1 | 38.4 |
 |(scale=1.0) m0=200, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.60233 | 1.04865 | 7.6622 | 0.053335 | 4.69 | 6.79 | 1.4497 | 0.483 | 6.43 | 20.6 |
 |(scale=1.0) m0=200, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.35637 | 0.66604 | 4.09452 | 0.04785 | 2.82 | 4.49 | 0.8469 | 0.275 | 3.11 | 11.5 |
 |(scale=1.0) m0=200, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.22149 | 0.434687 | 2.38037 | 0.042708 | 1.71 | 3 | 0.502 | 0.1616 | 1.61 | 6.69 |
 |(scale=1.0) m0=200, m1/2=20, tanbeta=10, A0=0, sign(mu)=+ve| 124.232 | 30.144 | 480.354 | 0.086765 | 252 | 222 | 19.35 | 32.76 | 113000 | 10800 |
 |(scale=1.0) m0=200, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.141431 | 0.288543 | 1.4752 | 0.037911 | 1.06 | 2.04 | 0.303 | 0.0967 | 0.867 | 4.01 |
 |(scale=1.0) m0=200, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.092365 | 0.195228 | 0.958077 | 0.033559 | 0.663 | 1.41 | 0.1872 | 0.0593 | 0.483 | 2.46 |
 |(scale=1.0) m0=200, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.061537 | 0.134137 | 0.645288 | 0.029635 | 0.424 | 0.987 | 0.1176 | 0.037 | 0.277 | 1.54 |
 |(scale=1.0) m0=200, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.041531 | 0.09362 | 0.447623 | 0.0261003 | 0.274 | 0.698 | 0.07497 | 0.02349 | 0.163 | 0.985 |
 |(scale=1.0) m0=200, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.02852 | 0.0661849 | 0.317923 | 0.0229638 | 0.18 | 0.499 | 0.04875 | 0.01519 | 0.0975 | 0.639 |
 |(scale=1.0) m0=200, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0197683 | 0.0473884 | 0.230733 | 0.0202031 | 0.119 | 0.36 | 0.03212 | 0.00994 | 0.0595 | 0.42 |
 |(scale=1.0) m0=200, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0138628 | 0.0342992 | 0.170249 | 0.0177626 | 0.08 | 0.261 | 0.0215 | 0.00659 | 0.0368 | 0.279 |
 |(scale=1.0) m0=200, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0098162 | 0.0250437 | 0.127565 | 0.0156111 | 0.0541 | 0.191 | 0.01452 | 0.00441 | 0.0231 | 0.188 |
 |(scale=1.0) m0=200, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.0070089 | 0.0184527 | 0.0967334 | 0.0137456 | 0.0369 | 0.14 | 0.00998 | 0.00299 | 0.0147 | 0.127 |
 |(scale=1.0) m0=200, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.0050375 | 0.01371 | 0.0742092 | 0.0120979 | 0.0253 | 0.104 | 0.006899 | 0.002036 | 0.00944 | 0.0872 |
 |(scale=1.0) m0=200, m1/2=40, tanbeta=10, A0=0, sign(mu)=+ve| 42.94 | 21.864 | 19.1404 | 0.08406 | 162 | 144 | 19.31 | 21.18 | 6870 | 2810 |
 |(scale=1.0) m0=200, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00363314 | 0.0102535 | 0.0574885 | 0.0106628 | 0.0175 | 0.0768 | 0.00482 | 0.001401 | 0.00612 | 0.0601 |
 |(scale=1.0) m0=200, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00264692 | 0.00773412 | 0.0449823 | 0.0093938 | 0.0122 | 0.0572 | 0.003398 | 0.000972 | 0.004 | 0.0417 |
 |(scale=1.0) m0=200, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00193838 | 0.00586926 | 0.0353946 | 0.0082825 | 0.00849 | 0.0427 | 0.002412 | 0.000678 | 0.00263 | 0.0291 |
 |(scale=1.0) m0=200, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00142526 | 0.00448662 | 0.0281565 | 0.00732432 | 0.00596 | 0.032 | 0.001727 | 0.000476 | 0.00174 | 0.0204 |
 |(scale=1.0) m0=200, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.00105289 | 0.00342936 | 0.0224547 | 0.00646887 | 0.0042 | 0.024 | 0.001244 | 0.000336 | 0.00116 | 0.0144 |
 |(scale=1.0) m0=200, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.00078042 | 0.00264479 | 0.0180282 | 0.00573074 | 0.00297 | 0.018 | 0.0009028 | 0.0002377 | 0.000777 | 0.0102 |
 |(scale=1.0) m0=200, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000580718 | 0.00204762 | 0.0145663 | 0.00508001 | 0.0021 | 0.0136 | 0.0006579 | 0.0001699 | 0.000523 | 0.00722 |
 |(scale=1.0) m0=200, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000434716 | 0.00159227 | 0.011817 | 0.00449909 | 0.0015 | 0.0103 | 0.0004817 | 0.0001211 | 0.000353 | 0.00515 |
 |(scale=1.0) m0=200, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000325325 | 0.00124147 | 0.00962938 | 0.00399738 | 0.00107 | 0.00774 | 0.0003538 | 8.68e-05 | 0.000239 | 0.00367 |
 |(scale=1.0) m0=200, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000244528 | 0.000972577 | 0.00787694 | 0.00354951 | 0.000763 | 0.00584 | 0.0002608 | 6.25e-05 | 0.000162 | 0.00262 |
 |(scale=1.0) m0=200, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 16.948 | 13.62 | 86.1657 | 0.08053 | 89.7 | 82.9 | 16.42 | 11.43 | 1090 | 925 |
 |(scale=1.0) m0=200, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.000183973 | 0.000763227 | 0.00645936 | 0.00315863 | 0.000546 | 0.00441 | 0.0001936 | 4.51e-05 | 0.00011 | 0.00188 |
 |(scale=1.0) m0=200, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 0.000138844 | 0.000601631 | 0.00532199 | 0.00281275 | 0.000392 | 0.00333 | 0.0001443 | 3.26e-05 | 7.45e-05 | 0.00134 |
 |(scale=1.0) m0=200, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 0.000104976 | 0.000475834 | 0.00439835 | 0.00250768 | 0.000281 | 0.00252 | 0.0001075 | 2.363e-05 | 5.06e-05 | 0.000963 |
 |(scale=1.0) m0=200, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 7.94281e-05 | 0.000376828 | 0.00364681 | 0.00223776 | 0.000202 | 0.0019 | 8.048e-05 | 1.713e-05 | 3.45e-05 | 0.00069 |
 |(scale=1.0) m0=200, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 6.02984e-05 | 0.000299684 | 0.00302721 | 0.00199852 | 0.000146 | 0.00144 | 6.044e-05 | 1.244e-05 | 2.35e-05 | 0.000495 |
 |(scale=1.0) m0=200, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 4.57797e-05 | 0.00023841 | 0.00252682 | 0.00178794 | 0.000105 | 0.00108 | 4.543e-05 | 9.05e-06 | 1.6e-05 | 0.000354 |
 |(scale=1.0) m0=200, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 3.4619e-05 | 0.000190237 | 0.00210552 | 0.00160039 | 7.56e-05 | 0.000816 | 3.424e-05 | 6.59e-06 | 1.09e-05 | 0.000254 |
 |(scale=1.0) m0=200, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 2.71203e-05 | 0.000151912 | 0.00176121 | 0.00143285 | 5.45e-05 | 0.000614 | 2.583e-05 | 4.79e-06 | 7.46e-06 | 0.000183 |
 |(scale=1.0) m0=200, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 7.496 | 7.981 | 15.9433 | 0.07585 | 47.4 | 47.2 | 11.698 | 5.84 | 272 | 358 |
 |(scale=1.0) m0=20, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 5.47 | 12.504 | 231.175 | 5.3433 | 89.2 | 67 | 20.448 | 10.01 | 97.1 | 276 |
 |(scale=1.0) m0=20, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 2.6116 | 6.1017 | 51.4741 | 10.0609 | 38.8 | 34.4 | 10.139 | 4.2 | 37.3 | 121 |
 |(scale=1.0) m0=20, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 1.3559 | 3.21 | 17.1793 | 4.0789 | 18.4 | 19 | 5.049 | 1.908 | 15.7 | 57.3 |
 |(scale=1.0) m0=20, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.75058 | 1.7962 | 7.76828 | 2.2421 | 9.34 | 11.1 | 2.581 | 0.935 | 7.19 | 29.1 |
 |(scale=1.0) m0=20, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.43771 | 1.05527 | 4.07943 | 1.38539 | 5.02 | 6.8 | 1.3745 | 0.485 | 3.5 | 15.6 |
 |(scale=1.0) m0=20, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.26497 | 0.64619 | 2.36378 | 0.91519 | 2.82 | 4.32 | 0.7587 | 0.264 | 1.79 | 8.77 |
 |(scale=1.0) m0=20, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.16574 | 0.408254 | 1.4595 | 0.63397 | 1.64 | 2.82 | 0.4333 | 0.1494 | 0.958 | 5.1 |
 |(scale=1.0) m0=20, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.106424 | 0.265331 | 0.94667 | 0.45191 | 0.984 | 1.89 | 0.2555 | 0.0874 | 0.529 | 3.06 |
 |(scale=1.0) m0=20, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.06972 | 0.176604 | 0.638076 | 0.332114 | 0.605 | 1.29 | 0.1542 | 0.0525 | 0.301 | 1.88 |
 |(scale=1.0) m0=20, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.046493 | 0.119935 | 0.442889 | 0.249136 | 0.38 | 0.892 | 0.09574 | 0.0324 | 0.176 | 1.18 |
 |(scale=1.0) m0=20, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.031595 | 0.0828267 | 0.315257 | 0.18985 | 0.243 | 0.625 | 0.06072 | 0.02026 | 0.105 | 0.753 |
 |(scale=1.0) m0=20, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0217035 | 0.0581636 | 0.228469 | 0.146999 | 0.158 | 0.444 | 0.03924 | 0.01297 | 0.0634 | 0.489 |
 |(scale=1.0) m0=20, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0151103 | 0.041366 | 0.168777 | 0.115392 | 0.104 | 0.318 | 0.0258 | 0.00843 | 0.0391 | 0.322 |
 |(scale=1.0) m0=20, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0106283 | 0.0297723 | 0.126509 | 0.091559 | 0.0689 | 0.23 | 0.01718 | 0.00555 | 0.0245 | 0.214 |
 |(scale=1.0) m0=20, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.0075269 | 0.0216997 | 0.0960933 | 0.0733642 | 0.0463 | 0.167 | 0.01162 | 0.0037 | 0.0155 | 0.144 |
 |(scale=1.0) m0=20, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.0053893 | 0.0159545 | 0.0737918 | 0.0592975 | 0.0314 | 0.122 | 0.007961 | 0.00249 | 0.00992 | 0.0981 |
 |(scale=1.0) m0=20, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00388185 | 0.0118289 | 0.0571223 | 0.0483572 | 0.0215 | 0.0901 | 0.005505 | 0.001696 | 0.00641 | 0.0672 |
 |(scale=1.0) m0=20, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.0028068 | 0.00883812 | 0.0448204 | 0.0396871 | 0.0148 | 0.0666 | 0.003849 | 0.001163 | 0.00418 | 0.0463 |
 |(scale=1.0) m0=20, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00204922 | 0.00665072 | 0.0353259 | 0.0328103 | 0.0102 | 0.0494 | 0.002716 | 0.000803 | 0.00274 | 0.0322 |
 |(scale=1.0) m0=20, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00150346 | 0.00502889 | 0.0280416 | 0.027267 | 0.00711 | 0.0368 | 0.001931 | 0.000559 | 0.00181 | 0.0225 |
