 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=2.0) m0=720, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0175837 | 0.00969226 | 0.435706 | 0.000108203 | 0.0133 | 0.0639 | 0.01387 | 0.003082 | 0.102 | 0.204 |
 |(scale=2.0) m0=720, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0127217 | 0.00782331 | 0.313209 | 0.00010622 | 0.0102 | 0.0512 | 0.010197 | 0.00234 | 0.0611 | 0.142 |
 |(scale=2.0) m0=720, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0092565 | 0.0062902 | 0.229695 | 0.00010403 | 0.00779 | 0.0408 | 0.007521 | 0.001759 | 0.0373 | 0.1 |
 |(scale=2.0) m0=720, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0067806 | 0.00504923 | 0.169962 | 0.000101733 | 0.00593 | 0.0324 | 0.005543 | 0.001318 | 0.0232 | 0.0705 |
 |(scale=2.0) m0=720, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0049801 | 0.00405517 | 0.127641 | 9.935e-05 | 0.0045 | 0.0257 | 0.004088 | 0.000988 | 0.0146 | 0.05 |
 |(scale=2.0) m0=720, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0036744 | 0.00325513 | 0.0970298 | 9.7073e-05 | 0.0034 | 0.0203 | 0.003027 | 0.000741 | 0.0093 | 0.0356 |
 |(scale=2.0) m0=720, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0027211 | 0.00261143 | 0.0744457 | 9.4591e-05 | 0.00257 | 0.016 | 0.002241 | 0.000557 | 0.006 | 0.0254 |
 |(scale=2.0) m0=720, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 1.9914 | 0.068486 | 28.0209 | 0.000121221 | 0.124 | 0.385 | 0.2128 | 0.04679 | 4140 | 37.7 |
 |(scale=2.0) m0=720, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0020255 | 0.0020952 | 0.0575351 | 9.2028e-05 | 0.00194 | 0.0126 | 0.001663 | 0.000418 | 0.0039 | 0.0182 |
 |(scale=2.0) m0=720, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00151123 | 0.00168444 | 0.0449072 | 8.9582e-05 | 0.00146 | 0.00989 | 0.001241 | 0.0003137 | 0.00256 | 0.0131 |
 |(scale=2.0) m0=720, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00113016 | 0.00136161 | 0.0353688 | 8.7054e-05 | 0.0011 | 0.00776 | 0.0009303 | 0.0002361 | 0.00169 | 0.00945 |
 |(scale=2.0) m0=720, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00085059 | 0.00109819 | 0.0279388 | 8.4439e-05 | 0.000827 | 0.00607 | 0.0006981 | 0.0001778 | 0.00113 | 0.00683 |
 |(scale=2.0) m0=720, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000643394 | 0.000889839 | 0.0222885 | 8.1953e-05 | 0.000621 | 0.00475 | 0.0005249 | 0.0001336 | 0.000755 | 0.00494 |
 |(scale=2.0) m0=720, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000487334 | 0.000719892 | 0.0178377 | 7.94e-05 | 0.000466 | 0.0037 | 0.0003962 | 0.0001006 | 0.000508 | 0.00358 |
 |(scale=2.0) m0=720, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000369596 | 0.000583057 | 0.0143639 | 7.6781e-05 | 0.00035 | 0.00289 | 0.0002999 | 7.59e-05 | 0.000343 | 0.0026 |
 |(scale=2.0) m0=720, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000281716 | 0.000474784 | 0.0116116 | 7.4315e-05 | 0.000263 | 0.00225 | 0.0002271 | 5.73e-05 | 0.000233 | 0.00189 |
 |(scale=2.0) m0=720, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000214989 | 0.00038536 | 0.00944196 | 7.1793e-05 | 0.000197 | 0.00175 | 0.0001723 | 4.33e-05 | 0.000158 | 0.00138 |
 |(scale=2.0) m0=720, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000164241 | 0.000312998 | 0.00769031 | 6.9418e-05 | 0.000147 | 0.00135 | 0.0001308 | 3.27e-05 | 0.000108 | 0.001 |
 |(scale=2.0) m0=720, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 1.15291 | 0.063704 | 7.59551 | 0.000121777 | 0.117 | 0.372 | 0.2073 | 0.04249 | 665 | 20.8 |
 |(scale=2.0) m0=720, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00012562 | 0.000255236 | 0.00629395 | 6.6978e-05 | 0.000111 | 0.00105 | 9.98e-05 | 2.471e-05 | 7.36e-05 | 0.00073 |
 |(scale=2.0) m0=720, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 9.60891e-05 | 0.000208023 | 0.00516732 | 6.4712e-05 | 8.3e-05 | 0.00081 | 7.613e-05 | 1.868e-05 | 5.02e-05 | 0.000532 |
 |(scale=2.0) m0=720, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 7.36136e-05 | 0.000169634 | 0.00426358 | 6.2362e-05 | 6.23e-05 | 0.000626 | 5.821e-05 | 1.414e-05 | 3.4e-05 | 0.000387 |
 |(scale=2.0) m0=720, m1/2=680, tanbeta=40, A0=-500, sign(mu)=+ve| 5.65558e-05 | 0.000138433 | 0.00351658 | 6.0096e-05 | 4.65e-05 | 0.000482 | 4.455e-05 | 1.07e-05 | 2.32e-05 | 0.000282 |
 |(scale=2.0) m0=720, m1/2=700, tanbeta=40, A0=-500, sign(mu)=+ve| 4.35316e-05 | 0.0001132 | 0.00291895 | 5.7769e-05 | 3.46e-05 | 0.00037 | 3.415e-05 | 8.1e-06 | 1.59e-05 | 0.000205 |
 |(scale=2.0) m0=720, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 3.36008e-05 | 9.26206e-05 | 0.00242373 | 5.5699e-05 | 2.57e-05 | 0.000284 | 2.621e-05 | 6.13e-06 | 1.09e-05 | 0.000149 |
 |(scale=2.0) m0=720, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 2.59571e-05 | 7.57322e-05 | 0.00201591 | 5.3564e-05 | 1.91e-05 | 0.000217 | 2.008e-05 | 4.64e-06 | 7.47e-06 | 0.000108 |
 |(scale=2.0) m0=720, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 2.00951e-05 | 6.20441e-05 | 0.00168235 | 5.14907e-05 | 1.41e-05 | 0.000166 | 1.55e-05 | 3.51e-06 | 5.11e-06 | 7.82e-05 |
 |(scale=2.0) m0=720, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.72174 | 0.05761 | 129.614 | 0.000121038 | 0.106 | 0.348 | 0.1746 | 0.03673 | 172 | 12.4 |
 |(scale=2.0) m0=740, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.135076 | 0.0282745 | 5.41559 | 9.6064e-05 | 0.0465 | 0.181 | 0.06748 | 0.0134 | 4.11 | 1.88 |
 |(scale=2.0) m0=740, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.093739 | 0.0237051 | 3.24906 | 9.5069e-05 | 0.0379 | 0.153 | 0.05203 | 0.01049 | 2.01 | 1.26 |
 |(scale=2.0) m0=740, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.065542 | 0.0196972 | 2.04347 | 9.4117e-05 | 0.0305 | 0.128 | 0.03978 | 0.0081 | 1.03 | 0.848 |
 |(scale=2.0) m0=740, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.032827 | 0.0133135 | 0.898451 | 9.1531e-05 | 0.0191 | 0.0868 | 0.02242 | 0.00474 | 0.305 | 0.396 |
 |(scale=2.0) m0=740, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0089523 | 0.00576168 | 0.230339 | 8.5284e-05 | 0.00684 | 0.0367 | 0.00682 | 0.001576 | 0.037 | 0.0939 |
 |(scale=2.0) m0=740, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00482915 | 0.00373938 | 0.128508 | 8.1664e-05 | 0.00399 | 0.0233 | 0.003747 | 0.000894 | 0.0145 | 0.0472 |
 |(scale=2.0) m0=740, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00357012 | 0.00301261 | 0.0976047 | 7.9746e-05 | 0.00303 | 0.0184 | 0.002784 | 0.000673 | 0.00921 | 0.0337 |
 |(scale=2.0) m0=740, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00264632 | 0.00242793 | 0.0749301 | 7.787e-05 | 0.0023 | 0.0146 | 0.002074 | 0.000507 | 0.00593 | 0.0241 |
 |(scale=2.0) m0=740, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 1.8232 | 0.058818 | 28.0089 | 9.8638e-05 | 0.1 | 0.322 | 0.1758 | 0.03817 | 4120 | 33.3 |
 |(scale=2.0) m0=740, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00197203 | 0.00195339 | 0.0579214 | 7.5836e-05 | 0.00174 | 0.0115 | 0.001542 | 0.000383 | 0.00386 | 0.0173 |
 |(scale=2.0) m0=740, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0014719 | 0.00157812 | 0.0452559 | 7.3829e-05 | 0.00131 | 0.00907 | 0.001162 | 0.0002883 | 0.00253 | 0.0125 |
 |(scale=2.0) m0=740, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00110291 | 0.00127863 | 0.035611 | 7.1821e-05 | 0.000993 | 0.00712 | 0.00087 | 0.0002179 | 0.00168 | 0.00899 |
 |(scale=2.0) m0=740, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00083044 | 0.00103448 | 0.0281113 | 6.9722e-05 | 0.000748 | 0.00559 | 0.0006555 | 0.0001643 | 0.00112 | 0.0065 |
 |(scale=2.0) m0=740, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000628487 | 0.00083932 | 0.0224551 | 6.7653e-05 | 0.000564 | 0.00437 | 0.0004945 | 0.0001236 | 0.000747 | 0.00471 |
 |(scale=2.0) m0=740, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000477069 | 0.000680009 | 0.017933 | 6.5606e-05 | 0.000424 | 0.00342 | 0.0003737 | 9.34e-05 | 0.000503 | 0.00342 |
 |(scale=2.0) m0=740, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000361853 | 0.000552465 | 0.0144408 | 6.3692e-05 | 0.000319 | 0.00267 | 0.0002831 | 7.06e-05 | 0.00034 | 0.00249 |
 |(scale=2.0) m0=740, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000276289 | 0.000450281 | 0.0116788 | 6.161e-05 | 0.00024 | 0.00208 | 0.0002148 | 5.34e-05 | 0.00023 | 0.00181 |
 |(scale=2.0) m0=740, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00021117 | 0.000366007 | 0.00947955 | 5.9663e-05 | 0.00018 | 0.00162 | 0.0001633 | 4.04e-05 | 0.000157 | 0.00132 |
 |(scale=2.0) m0=740, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000161527 | 0.000298284 | 0.00772853 | 5.7537e-05 | 0.000135 | 0.00126 | 0.0001241 | 3.061e-05 | 0.000107 | 0.00096 |
 |(scale=2.0) m0=740, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 1.06951 | 0.054673 | 7.55318 | 9.9251e-05 | 0.0944 | 0.312 | 0.172 | 0.0349 | 663 | 18.5 |
 |(scale=2.0) m0=740, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000123611 | 0.000243242 | 0.00633245 | 5.5657e-05 | 0.000101 | 0.000975 | 9.493e-05 | 2.316e-05 | 7.3e-05 | 0.0007 |
 |(scale=2.0) m0=740, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 9.4785e-05 | 0.000198657 | 0.00520027 | 5.3808e-05 | 7.61e-05 | 0.000754 | 7.253e-05 | 1.756e-05 | 4.99e-05 | 0.00051 |
 |(scale=2.0) m0=740, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 7.27104e-05 | 0.000162184 | 0.00428658 | 5.1804e-05 | 5.72e-05 | 0.000583 | 5.551e-05 | 1.329e-05 | 3.41e-05 | 0.000372 |
 |(scale=2.0) m0=740, m1/2=680, tanbeta=40, A0=-500, sign(mu)=+ve| 5.57633e-05 | 0.000132495 | 0.00353888 | 5.0035e-05 | 4.29e-05 | 0.000449 | 4.253e-05 | 1.007e-05 | 2.3e-05 | 0.000271 |
 |(scale=2.0) m0=740, m1/2=700, tanbeta=40, A0=-500, sign(mu)=+ve| 4.29696e-05 | 0.000108471 | 0.00292338 | 4.82092e-05 | 3.21e-05 | 0.000346 | 3.269e-05 | 7.63e-06 | 1.58e-05 | 0.000197 |
 |(scale=2.0) m0=740, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 2.5596e-05 | 7.26655e-05 | 0.00202329 | 4.47811e-05 | 1.77e-05 | 0.000203 | 1.929e-05 | 4.38e-06 | 7.38e-06 | 0.000104 |
 |(scale=2.0) m0=740, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.67292 | 0.049659 | 128.51 | 9.8757e-05 | 0.0861 | 0.294 | 0.138 | 0.03036 | 171 | 11.1 |
 |(scale=2.0) m0=760, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.40853 | 0.038405 | 42.6887 | 8.0309e-05 | 0.0627 | 0.228 | 0.1089 | 0.02134 | 55.4 | 6.22 |
 |(scale=2.0) m0=760, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.27382 | 0.0337283 | 18.8622 | 7.9772e-05 | 0.0546 | 0.205 | 0.09121 | 0.01769 | 21.1 | 3.98 |
 |(scale=2.0) m0=760, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.185894 | 0.0292056 | 9.66073 | 7.9244e-05 | 0.0465 | 0.181 | 0.07313 | 0.01439 | 8.91 | 2.6 |
 |(scale=2.0) m0=760, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.12807 | 0.0248999 | 5.4341 | 7.8545e-05 | 0.0388 | 0.156 | 0.05807 | 0.01144 | 4.09 | 1.72 |
 |(scale=2.0) m0=760, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.089114 | 0.0210131 | 3.26032 | 7.7864e-05 | 0.0319 | 0.133 | 0.04519 | 0.009 | 1.99 | 1.15 |
 |(scale=2.0) m0=760, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.062547 | 0.0175506 | 2.05 | 7.704e-05 | 0.0258 | 0.112 | 0.03477 | 0.007 | 1.02 | 0.782 |
 |(scale=2.0) m0=760, m1/2=20, tanbeta=40, A0=-500, sign(mu)=+ve| 2.783 | 0.052581 | 249.967 | 8.0259e-05 | 0.0838 | 0.274 | 0.137 | 0.03156 | 67700 | 59.7 |
 |(scale=2.0) m0=760, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.044204 | 0.0145542 | 1.34087 | 7.6133e-05 | 0.0207 | 0.093 | 0.02637 | 0.0054 | 0.547 | 0.534 |
 |(scale=2.0) m0=760, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.03155 | 0.0119792 | 0.903263 | 7.506e-05 | 0.0164 | 0.0766 | 0.01991 | 0.004148 | 0.303 | 0.368 |
 |(scale=2.0) m0=760, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0226208 | 0.00981763 | 0.62431 | 7.3926e-05 | 0.0129 | 0.0626 | 0.01488 | 0.003163 | 0.173 | 0.255 |
 |(scale=2.0) m0=760, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0163421 | 0.008005 | 0.440621 | 7.275e-05 | 0.01 | 0.0508 | 0.01115 | 0.002412 | 0.101 | 0.178 |
 |(scale=2.0) m0=760, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0118681 | 0.0064974 | 0.316858 | 7.142e-05 | 0.00778 | 0.041 | 0.008315 | 0.001836 | 0.0602 | 0.125 |
 |(scale=2.0) m0=760, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0086581 | 0.00527595 | 0.231984 | 7.0072e-05 | 0.006 | 0.033 | 0.006194 | 0.001409 | 0.0367 | 0.0881 |
 |(scale=2.0) m0=760, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00468745 | 0.00345873 | 0.12938 | 6.7189e-05 | 0.00353 | 0.021 | 0.003437 | 0.000809 | 0.0143 | 0.0445 |
 |(scale=2.0) m0=760, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 1.6821 | 0.050338 | 27.7983 | 8.0649e-05 | 0.0811 | 0.27 | 0.1455 | 0.03118 | 4100 | 29.5 |
 |(scale=2.0) m0=760, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00191949 | 0.00181961 | 0.0583099 | 6.2457e-05 | 0.00156 | 0.0105 | 0.00144 | 0.000349 | 0.00382 | 0.0164 |
 |(scale=2.0) m0=760, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00143556 | 0.00147583 | 0.0454961 | 6.0893e-05 | 0.00118 | 0.00829 | 0.00108 | 0.0002644 | 0.00251 | 0.0118 |
 |(scale=2.0) m0=760, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00107569 | 0.00119767 | 0.0357423 | 5.9246e-05 | 0.000894 | 0.00653 | 0.000814 | 0.0002001 | 0.00166 | 0.00855 |
 |(scale=2.0) m0=760, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00081039 | 0.000972804 | 0.0282857 | 5.7619e-05 | 0.000676 | 0.00513 | 0.0006141 | 0.000151 | 0.0011 | 0.00619 |
 |(scale=2.0) m0=760, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000614793 | 0.000790812 | 0.0225096 | 5.6093e-05 | 0.000511 | 0.00403 | 0.0004653 | 0.0001144 | 0.000739 | 0.00449 |
 |(scale=2.0) m0=760, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000466805 | 0.000642338 | 0.0180391 | 5.4396e-05 | 0.000385 | 0.00315 | 0.0003524 | 8.66e-05 | 0.000497 | 0.00326 |
 |(scale=2.0) m0=760, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00035521 | 0.000523194 | 0.0145165 | 5.2812e-05 | 0.00029 | 0.00247 | 0.0002673 | 6.56e-05 | 0.000336 | 0.00237 |
 |(scale=2.0) m0=760, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000270852 | 0.000426867 | 0.0117355 | 5.1168e-05 | 0.000219 | 0.00192 | 0.0002035 | 4.96e-05 | 0.000228 | 0.00173 |
 |(scale=2.0) m0=760, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000207049 | 0.000348149 | 0.00952738 | 4.9516e-05 | 0.000165 | 0.0015 | 0.0001553 | 3.76e-05 | 0.000155 | 0.00126 |
 |(scale=2.0) m0=760, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000158615 | 0.000283769 | 0.00776681 | 4.7921e-05 | 0.000124 | 0.00117 | 0.0001184 | 2.86e-05 | 0.000106 | 0.00092 |
 |(scale=2.0) m0=760, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.99127 | 0.047092 | 7.52241 | 8.1036e-05 | 0.0766 | 0.262 | 0.1433 | 0.02868 | 659 | 16.5 |
 |(scale=2.0) m0=760, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000121704 | 0.00023176 | 0.00635095 | 4.6338e-05 | 9.3e-05 | 0.000905 | 9.031e-05 | 2.163e-05 | 7.22e-05 | 0.00067 |
 |(scale=2.0) m0=760, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 9.33788e-05 | 0.000189395 | 0.00521307 | 4.4777e-05 | 6.98e-05 | 0.000701 | 6.914e-05 | 1.647e-05 | 4.94e-05 | 0.000489 |
 |(scale=2.0) m0=760, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 7.1798e-05 | 0.000154936 | 0.00429852 | 4.32556e-05 | 5.24e-05 | 0.000542 | 5.292e-05 | 1.248e-05 | 3.38e-05 | 0.000356 |
 |(scale=2.0) m0=760, m1/2=680, tanbeta=40, A0=-500, sign(mu)=+ve| 5.51024e-05 | 0.00012676 | 0.00355099 | 4.17663e-05 | 3.94e-05 | 0.000418 | 4.062e-05 | 9.47e-06 | 2.31e-05 | 0.00026 |
 |(scale=2.0) m0=760, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 3.27082e-05 | 8.50582e-05 | 0.00244269 | 3.88684e-05 | 2.21e-05 | 0.000248 | 2.397e-05 | 5.45e-06 | 1.07e-05 | 0.000137 |
 |(scale=2.0) m0=780, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.38295 | 0.0333715 | 42.5682 | 6.5772e-05 | 0.0514 | 0.193 | 0.09053 | 0.01783 | 55.2 | 5.61 |
 |(scale=2.0) m0=780, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.25695 | 0.0294457 | 18.8154 | 6.5285e-05 | 0.0451 | 0.175 | 0.07909 | 0.0149 | 20.9 | 3.61 |
 |(scale=2.0) m0=780, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.175552 | 0.025609 | 9.65809 | 6.4969e-05 | 0.0386 | 0.155 | 0.0628 | 0.01214 | 8.85 | 2.37 |
 |(scale=2.0) m0=780, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.121373 | 0.0219704 | 5.44273 | 6.4386e-05 | 0.0325 | 0.135 | 0.05005 | 0.00975 | 4.06 | 1.57 |
 |(scale=2.0) m0=780, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.084692 | 0.0186225 | 3.27054 | 6.3924e-05 | 0.0269 | 0.116 | 0.03923 | 0.00773 | 1.98 | 1.06 |
 |(scale=2.0) m0=780, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.059644 | 0.015641 | 2.05557 | 6.3222e-05 | 0.0219 | 0.0976 | 0.03038 | 0.00605 | 1.02 | 0.721 |
 |(scale=2.0) m0=780, m1/2=20, tanbeta=40, A0=-500, sign(mu)=+ve| 2.4848 | 0.045207 | 250.984 | 6.5687e-05 | 0.0678 | 0.23 | 0.1139 | 0.02575 | 67600 | 52.6 |
 |(scale=2.0) m0=780, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.042352 | 0.0130318 | 1.34459 | 6.2471e-05 | 0.0176 | 0.0816 | 0.02321 | 0.0047 | 0.545 | 0.495 |
 |(scale=2.0) m0=780, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.030302 | 0.010788 | 0.907048 | 6.1668e-05 | 0.0141 | 0.0675 | 0.01763 | 0.003626 | 0.301 | 0.342 |
 |(scale=2.0) m0=780, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0217736 | 0.00886485 | 0.628199 | 6.0806e-05 | 0.0111 | 0.0554 | 0.01335 | 0.002784 | 0.172 | 0.238 |
 |(scale=2.0) m0=780, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.015752 | 0.0072688 | 0.443022 | 5.9804e-05 | 0.00871 | 0.0452 | 0.010009 | 0.002137 | 0.1 | 0.166 |
 |(scale=2.0) m0=780, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0114519 | 0.00594379 | 0.319184 | 5.8784e-05 | 0.00678 | 0.0366 | 0.007504 | 0.00163 | 0.0597 | 0.117 |
 |(scale=2.0) m0=780, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0083639 | 0.00483275 | 0.233728 | 5.7725e-05 | 0.00526 | 0.0296 | 0.005621 | 0.001245 | 0.0364 | 0.0827 |
 |(scale=2.0) m0=780, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0061543 | 0.00393413 | 0.173241 | 5.6529e-05 | 0.00406 | 0.0238 | 0.00421 | 0.000962 | 0.0225 | 0.0587 |
 |(scale=2.0) m0=780, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00454676 | 0.00318741 | 0.130151 | 5.5437e-05 | 0.00312 | 0.019 | 0.003149 | 0.00073 | 0.0142 | 0.0419 |
 |(scale=2.0) m0=780, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00336687 | 0.00258414 | 0.0987612 | 5.422e-05 | 0.00239 | 0.0152 | 0.002363 | 0.000554 | 0.00904 | 0.03 |
 |(scale=2.0) m0=780, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00250377 | 0.00209323 | 0.0757951 | 5.2879e-05 | 0.00183 | 0.0121 | 0.001764 | 0.00042 | 0.00582 | 0.0216 |
 |(scale=2.0) m0=780, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 1.5436 | 0.043312 | 27.69 | 6.6046e-05 | 0.0658 | 0.226 | 0.1218 | 0.02557 | 4090 | 26.2 |
 |(scale=2.0) m0=780, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00186905 | 0.00169597 | 0.0586962 | 5.1654e-05 | 0.00139 | 0.00957 | 0.00133 | 0.0003183 | 0.00378 | 0.0155 |
 |(scale=2.0) m0=780, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00139823 | 0.00138066 | 0.0458465 | 5.0407e-05 | 0.00106 | 0.00757 | 0.001006 | 0.0002416 | 0.00248 | 0.0112 |
 |(scale=2.0) m0=780, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00105049 | 0.00112282 | 0.0359737 | 4.9076e-05 | 0.000805 | 0.00598 | 0.0007603 | 0.0001838 | 0.00164 | 0.00812 |
 |(scale=2.0) m0=780, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00079194 | 0.000914138 | 0.0284612 | 4.7748e-05 | 0.00061 | 0.00471 | 0.0005759 | 0.0001394 | 0.00109 | 0.00589 |
 |(scale=2.0) m0=780, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000599889 | 0.000743327 | 0.0226741 | 4.6432e-05 | 0.000462 | 0.0037 | 0.0004362 | 0.0001057 | 0.000731 | 0.00428 |
 |(scale=2.0) m0=780, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000456533 | 0.000606977 | 0.0181454 | 4.5113e-05 | 0.000349 | 0.0029 | 0.0003311 | 8.01e-05 | 0.000492 | 0.00311 |
 |(scale=2.0) m0=780, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000347356 | 0.000495034 | 0.0145946 | 4.3833e-05 | 0.000264 | 0.00227 | 0.0002517 | 6.09e-05 | 0.000332 | 0.00227 |
 |(scale=2.0) m0=780, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000265222 | 0.000403866 | 0.0118032 | 4.2454e-05 | 0.000199 | 0.00178 | 0.0001923 | 4.62e-05 | 0.000225 | 0.00165 |
